"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002833","positive regulation of response to biotic stimulus","54/4115","112/21192",0.482142857142857,2.48300642249609,7.72452167624767,5.54138572927467e-12,2.70586265979655e-10,2.16609668412563e-10,"AT1G07000/AT1G14370/AT1G17615/AT1G51800/AT1G53570/AT1G59870/AT1G60490/AT1G61380/AT1G64300/AT1G72860/AT1G72890/AT1G73805/AT2G22300/AT2G25110/AT2G29460/AT2G32680/AT2G39660/AT2G43790/AT3G09830/AT3G21630/AT3G22600/AT3G49120/AT3G52430/AT3G55150/AT3G56400/AT3G62600/AT4G03550/AT4G04920/AT4G12720/AT4G13040/AT4G16890/AT4G25230/AT4G26750/AT4G34390/AT4G39830/AT5G03320/AT5G13160/AT5G13320/AT5G14930/AT5G20480/AT5G24090/AT5G25440/AT5G39610/AT5G40440/AT5G40990/AT5G45050/AT5G45250/AT5G47220/AT5G50780/AT5G51450/AT5G52810/AT5G55390/AT5G65600/AT5G66850",54
"GO:0032103","positive regulation of response to external stimulus","54/4115","112/21192",0.482142857142857,2.48300642249609,7.72452167624767,5.54138572927467e-12,2.70586265979655e-10,2.16609668412563e-10,"AT1G07000/AT1G14370/AT1G17615/AT1G51800/AT1G53570/AT1G59870/AT1G60490/AT1G61380/AT1G64300/AT1G72860/AT1G72890/AT1G73805/AT2G22300/AT2G25110/AT2G29460/AT2G32680/AT2G39660/AT2G43790/AT3G09830/AT3G21630/AT3G22600/AT3G49120/AT3G52430/AT3G55150/AT3G56400/AT3G62600/AT4G03550/AT4G04920/AT4G12720/AT4G13040/AT4G16890/AT4G25230/AT4G26750/AT4G34390/AT4G39830/AT5G03320/AT5G13160/AT5G13320/AT5G14930/AT5G20480/AT5G24090/AT5G25440/AT5G39610/AT5G40440/AT5G40990/AT5G45050/AT5G45250/AT5G47220/AT5G50780/AT5G51450/AT5G52810/AT5G55390/AT5G65600/AT5G66850",54
"GO:0002229","defense response to oomycetes","46/4115","88/21192",0.522727272727273,2.69201369711698,7.80760219835931,5.61215959068914e-12,2.70586265979655e-10,2.16609668412563e-10,"AT1G07000/AT1G08720/AT1G15520/AT1G51800/AT1G56510/AT1G58602/AT1G59870/AT1G70110/AT1G70130/AT1G73805/AT2G29220/AT2G29250/AT2G32680/AT2G37710/AT3G08870/AT3G23550/AT3G25020/AT3G44670/AT3G45330/AT3G45390/AT3G45410/AT3G45440/AT3G53810/AT3G56400/AT3G59700/AT3G59750/AT4G02410/AT4G04960/AT4G10500/AT4G28350/AT4G29810/AT4G33430/AT4G39950/AT5G01550/AT5G01560/AT5G14930/AT5G24530/AT5G26920/AT5G42120/AT5G50780/AT5G55390/AT5G60270/AT5G60280/AT5G60310/AT5G60320/AT5G65600",46
"GO:0006468","protein phosphorylation","133/4115","395/21192",0.336708860759494,1.73403017672301,7.2288127090456,1.10203627688936e-11,5.18982200163012e-10,4.15455536452782e-10,"AT1G03920/AT1G05100/AT1G05700/AT1G07650/AT1G08720/AT1G09970/AT1G10940/AT1G11330/AT1G12970/AT1G13350/AT1G14370/AT1G16130/AT1G16670/AT1G18890/AT1G22870/AT1G34300/AT1G48210/AT1G50700/AT1G51790/AT1G51800/AT1G51820/AT1G51850/AT1G51860/AT1G51890/AT1G52540/AT1G55610/AT1G56140/AT1G59580/AT1G61380/AT1G61860/AT1G64300/AT1G65790/AT1G65800/AT1G66460/AT1G66920/AT1G70250/AT1G70520/AT1G70530/AT1G72760/AT1G74360/AT1G76360/AT1G77280/AT2G01450/AT2G02800/AT2G05940/AT2G13790/AT2G13800/AT2G17290/AT2G17520/AT2G19130/AT2G24360/AT2G28960/AT2G30730/AT2G30740/AT2G32800/AT2G32850/AT2G33170/AT2G33580/AT2G37840/AT2G39110/AT2G39660/AT2G39840/AT2G43790/AT2G43850/AT2G46500/AT2G46700/AT3G04530/AT3G07980/AT3G08720/AT3G17410/AT3G17420/AT3G20410/AT3G21630/AT3G22420/AT3G25070/AT3G25250/AT3G28450/AT3G45410/AT3G45640/AT3G46920/AT3G47570/AT3G58640/AT3G59700/AT3G59830/AT3G63260/AT4G01370/AT4G08500/AT4G08850/AT4G10730/AT4G13000/AT4G17660/AT4G18250/AT4G18950/AT4G23250/AT4G23650/AT4G24100/AT4G24400/AT4G24740/AT4G26890/AT4G28490/AT4G28540/AT4G29810/AT5G01850/AT5G01950/AT5G02800/AT5G03730/AT5G09890/AT5G10290/AT5G11850/AT5G12180/AT5G13160/AT5G14640/AT5G16900/AT5G24430/AT5G25440/AT5G26751/AT5G35580/AT5G35980/AT5G38240/AT5G38250/AT5G39390/AT5G41730/AT5G41990/AT5G44290/AT5G45800/AT5G49760/AT5G57035/AT5G58350/AT5G59660/AT5G60280/AT5G65600/AT5G66210/AT5G66850",133
"GO:0034976","response to endoplasmic reticulum stress","56/4115","120/21192",0.466666666666667,2.403304981774,7.56736474742268,1.18605705918899e-11,5.45855805649478e-10,4.36968390227522e-10,"AT1G04980/AT1G08450/AT1G09080/AT1G14360/AT1G16900/AT1G18260/AT1G21750/AT1G30000/AT1G33890/AT1G42990/AT1G51590/AT1G51710/AT1G65040/AT1G74990/AT1G77510/AT2G02810/AT2G17520/AT2G21270/AT2G26780/AT2G29070/AT2G32920/AT2G33120/AT2G44410/AT2G47470/AT3G09840/AT3G10800/AT3G11000/AT3G24090/AT3G27090/AT3G46220/AT3G49530/AT3G53230/AT3G54130/AT3G54960/AT3G63310/AT4G04860/AT4G10790/AT4G15470/AT4G24190/AT4G27470/AT4G29330/AT4G29960/AT4G38930/AT5G01960/AT5G03340/AT5G07340/AT5G15400/AT5G28540/AT5G42020/AT5G42050/AT5G42220/AT5G47120/AT5G47420/AT5G50430/AT5G61790/AT5G64510",56
"GO:0048193","Golgi vesicle transport","79/4115","199/21192",0.396984924623116,2.04444824364838,7.26659683814471,2.63081356911239e-11,1.18386610610057e-09,9.47708279867386e-10,"AT1G05520/AT1G05785/AT1G08400/AT1G09180/AT1G10290/AT1G11905/AT1G14010/AT1G21170/AT1G21900/AT1G23900/AT1G26690/AT1G30630/AT1G30890/AT1G32270/AT1G47560/AT1G48440/AT1G52360/AT1G59820/AT1G60970/AT1G71270/AT2G01470/AT2G03040/AT2G03290/AT2G17980/AT2G19950/AT2G21390/AT2G21520/AT2G23810/AT2G32900/AT2G34840/AT2G36300/AT2G42700/AT3G05710/AT3G07100/AT3G07680/AT3G10380/AT3G12070/AT3G13870/AT3G15980/AT3G18480/AT3G22845/AT3G24840/AT3G27530/AT3G29100/AT3G44340/AT3G47700/AT3G52190/AT3G52850/AT3G59500/AT3G60860/AT3G61570/AT3G63460/AT4G01810/AT4G02030/AT4G02195/AT4G02350/AT4G16670/AT4G19490/AT4G24490/AT4G31490/AT4G32640/AT4G36490/AT4G39220/AT4G39890/AT5G05570/AT5G05760/AT5G12210/AT5G16300/AT5G16830/AT5G39510/AT5G39630/AT5G42570/AT5G49830/AT5G51430/AT5G52210/AT5G52270/AT5G56160/AT5G64990/AT5G65950",79
"GO:0048584","positive regulation of response to stimulus","105/4115","296/21192",0.35472972972973,1.82683655709172,7.03216094651845,5.38680263962835e-11,2.37136420548857e-09,1.89832404234043e-09,"AT1G05100/AT1G07000/AT1G08860/AT1G09730/AT1G14370/AT1G17615/AT1G18470/AT1G23140/AT1G25540/AT1G28520/AT1G29060/AT1G32870/AT1G51800/AT1G53570/AT1G59870/AT1G60490/AT1G61380/AT1G64300/AT1G64350/AT1G67360/AT1G67800/AT1G70810/AT1G72860/AT1G72890/AT1G73805/AT1G75270/AT1G76650/AT2G01540/AT2G04450/AT2G14610/AT2G20880/AT2G22300/AT2G22630/AT2G25110/AT2G25740/AT2G26300/AT2G29460/AT2G31880/AT2G32460/AT2G32680/AT2G33150/AT2G39660/AT2G42400/AT2G43790/AT2G45130/AT2G46020/AT3G01650/AT3G05500/AT3G09830/AT3G17410/AT3G21630/AT3G22600/AT3G26940/AT3G49120/AT3G49530/AT3G52430/AT3G54130/AT3G55150/AT3G56400/AT3G62590/AT3G62600/AT3G63010/AT4G03550/AT4G04920/AT4G08850/AT4G09570/AT4G11890/AT4G12720/AT4G13040/AT4G16890/AT4G23450/AT4G25230/AT4G26750/AT4G34390/AT4G39830/AT5G01960/AT5G02800/AT5G03320/AT5G06100/AT5G13160/AT5G13320/AT5G14930/AT5G20150/AT5G20480/AT5G24090/AT5G25440/AT5G26751/AT5G26920/AT5G35980/AT5G37740/AT5G39610/AT5G40440/AT5G40990/AT5G45050/AT5G45250/AT5G46350/AT5G47220/AT5G50780/AT5G51450/AT5G52810/AT5G53000/AT5G55390/AT5G60360/AT5G65600/AT5G66850",105
"GO:0045088","regulation of innate immune response","59/4115","134/21192",0.440298507462687,2.26751056382728,7.22520680644545,6.56061192428626e-11,2.82664662695312e-09,2.26278664353882e-09,"AT1G17600/AT1G17615/AT1G29750/AT1G49040/AT1G53570/AT1G56120/AT1G56140/AT1G56145/AT1G59870/AT1G61380/AT1G64300/AT1G64460/AT1G72860/AT1G72890/AT1G77300/AT2G25110/AT2G32680/AT2G35110/AT2G39660/AT2G43790/AT3G09830/AT3G11820/AT3G14840/AT3G21630/AT3G22600/AT3G25070/AT3G28450/AT3G49120/AT3G52400/AT3G55560/AT3G56400/AT3G62600/AT4G03550/AT4G12720/AT4G16890/AT4G17720/AT4G22305/AT4G25230/AT4G34390/AT5G01950/AT5G03320/AT5G05300/AT5G13160/AT5G13190/AT5G13320/AT5G20480/AT5G24090/AT5G37450/AT5G39610/AT5G40440/AT5G40990/AT5G45050/AT5G45250/AT5G45800/AT5G47220/AT5G50440/AT5G51450/AT5G65600/AT5G66850",59
"GO:0009611","response to wounding","98/4115","274/21192",0.357664233576642,1.84194907362241,6.88582342553112,1.38650734422795e-10,5.84932785846168e-09,4.68250287305055e-09,"AT1G01720/AT1G05630/AT1G06160/AT1G15380/AT1G16090/AT1G16160/AT1G17380/AT1G17420/AT1G19020/AT1G19180/AT1G21110/AT1G21120/AT1G27730/AT1G51760/AT1G53165/AT1G53830/AT1G55020/AT1G59580/AT1G61120/AT1G61340/AT1G62810/AT1G64280/AT1G66340/AT1G71697/AT1G72520/AT1G73260/AT1G74020/AT1G76650/AT1G76930/AT1G79380/AT1G80440/AT1G80840/AT2G02220/AT2G02860/AT2G06050/AT2G24850/AT2G30020/AT2G30490/AT2G32800/AT2G33150/AT2G34810/AT2G38870/AT2G39260/AT2G47260/AT2G47800/AT3G11480/AT3G12500/AT3G13790/AT3G14050/AT3G14840/AT3G15356/AT3G17800/AT3G25250/AT3G29035/AT3G43440/AT3G44540/AT3G44550/AT3G44860/AT3G45640/AT3G51440/AT3G51450/AT3G51460/AT3G54150/AT3G54420/AT3G61190/AT4G01370/AT4G08500/AT4G13280/AT4G16760/AT4G26070/AT4G34710/AT5G05730/AT5G06320/AT5G08790/AT5G10300/AT5G11030/AT5G11090/AT5G20230/AT5G20730/AT5G24090/AT5G40440/AT5G40990/AT5G43570/AT5G43580/AT5G44420/AT5G44568/AT5G44570/AT5G44575/AT5G44585/AT5G46050/AT5G47910/AT5G50200/AT5G54170/AT5G56960/AT5G59820/AT5G63770/AT5G63970/AT5G64930",98
"GO:0010256","endomembrane system organization","56/4115","128/21192",0.4375,2.25309842041312,6.98030823637895,2.67675518272695e-10,1.1062100500045e-08,8.85543067969818e-09,"AT1G01020/AT1G04200/AT1G08820/AT1G14010/AT1G15130/AT1G20110/AT1G21900/AT1G26690/AT1G51270/AT1G54030/AT1G72960/AT2G03040/AT2G03290/AT2G06530/AT2G19950/AT2G20370/AT2G23830/AT2G26890/AT2G27600/AT2G30880/AT2G36300/AT2G45140/AT3G02360/AT3G05710/AT3G07100/AT3G07680/AT3G07980/AT3G13870/AT3G14270/AT3G19260/AT3G21520/AT3G22845/AT3G60600/AT3G61570/AT3G63460/AT4G00170/AT4G02030/AT4G02195/AT4G10570/AT4G10590/AT4G11220/AT4G14950/AT4G15410/AT4G21450/AT4G23630/AT4G24310/AT4G28485/AT4G29160/AT4G31080/AT4G33240/AT5G22950/AT5G47480/AT5G51430/AT5G51510/AT5G52270/AT5G54110",56
"GO:0016197","endosomal transport","42/4115","86/21192",0.488372093023256,2.51508660883325,6.91096310916843,7.4222265675407e-10,2.89603971842235e-08,2.31833718849664e-08,"AT1G05785/AT1G15130/AT1G21380/AT1G34220/AT1G48550/AT1G48790/AT1G50730/AT1G50970/AT1G71270/AT1G75850/AT1G76970/AT2G06530/AT2G17790/AT2G19240/AT2G27600/AT2G27900/AT2G30880/AT2G38020/AT2G38410/AT3G10640/AT3G19870/AT3G47810/AT3G54840/AT3G61480/AT4G02030/AT4G16144/AT4G19490/AT4G21560/AT4G26750/AT4G29160/AT4G29950/AT4G39890/AT5G01760/AT5G04920/AT5G13530/AT5G16880/AT5G22950/AT5G28350/AT5G53530/AT5G63640/AT5G63880/AT5G64990",42
"GO:0002684","positive regulation of immune system process","38/4115","74/21192",0.513513513513513,2.64456339693278,6.95656653667844,7.55500370877889e-10,2.89603971842235e-08,2.31833718849664e-08,"AT1G17615/AT1G53570/AT1G59870/AT1G61380/AT1G64300/AT1G72860/AT1G72890/AT2G14610/AT2G25110/AT2G32680/AT2G39660/AT2G43790/AT3G09830/AT3G21630/AT3G22600/AT3G49120/AT3G56400/AT3G62600/AT4G03550/AT4G12720/AT4G16890/AT4G25230/AT4G34390/AT5G03320/AT5G13160/AT5G13320/AT5G20480/AT5G24090/AT5G25440/AT5G39610/AT5G40440/AT5G40990/AT5G45050/AT5G45250/AT5G47220/AT5G51450/AT5G65600/AT5G66850",38
"GO:0050778","positive regulation of immune response","38/4115","74/21192",0.513513513513513,2.64456339693278,6.95656653667844,7.55500370877889e-10,2.89603971842235e-08,2.31833718849664e-08,"AT1G17615/AT1G53570/AT1G59870/AT1G61380/AT1G64300/AT1G72860/AT1G72890/AT2G14610/AT2G25110/AT2G32680/AT2G39660/AT2G43790/AT3G09830/AT3G21630/AT3G22600/AT3G49120/AT3G56400/AT3G62600/AT4G03550/AT4G12720/AT4G16890/AT4G25230/AT4G34390/AT5G03320/AT5G13160/AT5G13320/AT5G20480/AT5G24090/AT5G25440/AT5G39610/AT5G40440/AT5G40990/AT5G45050/AT5G45250/AT5G47220/AT5G51450/AT5G65600/AT5G66850",38
"GO:0000302","response to reactive oxygen species","66/4115","165/21192",0.4,2.05997569866343,6.70971509392428,7.57975827537701e-10,2.89603971842235e-08,2.31833718849664e-08,"AT1G04580/AT1G05680/AT1G07400/AT1G07890/AT1G08830/AT1G09080/AT1G15520/AT1G16420/AT1G19020/AT1G20630/AT1G32230/AT1G34190/AT1G34370/AT1G35580/AT1G52760/AT1G59860/AT1G61120/AT1G70520/AT1G72520/AT1G73260/AT1G75270/AT2G01980/AT2G06050/AT2G23140/AT2G26150/AT2G26300/AT2G40750/AT2G43350/AT2G43790/AT3G01420/AT3G02840/AT3G04120/AT3G05970/AT3G07700/AT3G10930/AT3G13610/AT3G17790/AT3G17800/AT3G28580/AT3G29035/AT3G48090/AT3G56400/AT4G02380/AT4G08390/AT4G11170/AT4G12570/AT4G12720/AT4G18880/AT4G20380/AT4G21830/AT4G23140/AT4G23150/AT4G23810/AT4G26070/AT4G34890/AT5G01600/AT5G05300/AT5G12030/AT5G24110/AT5G27600/AT5G37670/AT5G39610/AT5G42380/AT5G46350/AT5G49570/AT5G58940",66
"GO:0072665","protein localization to vacuole","31/4115","55/21192",0.563636363636364,2.90269302993483,6.93558749037713,1.37609355798086e-09,5.06652628165682e-08,4.05585469720676e-08,"AT1G09070/AT1G15130/AT1G21380/AT1G24460/AT1G30900/AT1G48090/AT1G76970/AT2G14720/AT2G26890/AT2G34940/AT2G36680/AT2G38410/AT3G47700/AT3G47810/AT3G52850/AT3G53120/AT3G53720/AT3G54300/AT4G20110/AT4G21560/AT4G23700/AT4G24690/AT4G29380/AT5G01760/AT5G04920/AT5G11710/AT5G16830/AT5G16880/AT5G24740/AT5G39510/AT5G63640",31
"GO:0072666","establishment of protein localization to vacuole","31/4115","55/21192",0.563636363636364,2.90269302993483,6.93558749037713,1.37609355798086e-09,5.06652628165682e-08,4.05585469720676e-08,"AT1G09070/AT1G15130/AT1G21380/AT1G24460/AT1G30900/AT1G48090/AT1G76970/AT2G14720/AT2G26890/AT2G34940/AT2G36680/AT2G38410/AT3G47700/AT3G47810/AT3G52850/AT3G53120/AT3G53720/AT3G54300/AT4G20110/AT4G21560/AT4G23700/AT4G24690/AT4G29380/AT5G01760/AT5G04920/AT5G11710/AT5G16830/AT5G16880/AT5G24740/AT5G39510/AT5G63640",31
"GO:0009636","response to toxic substance","73/4115","192/21192",0.380208333333333,1.95804981773998,6.54611930034843,1.4455491363773e-09,5.22720893065007e-08,4.18448434214482e-08,"AT1G02920/AT1G02930/AT1G02940/AT1G06130/AT1G08830/AT1G10170/AT1G12950/AT1G17170/AT1G20630/AT1G22440/AT1G22990/AT1G33090/AT1G33110/AT1G45145/AT1G53680/AT1G58340/AT1G59670/AT1G59700/AT1G59870/AT1G63440/AT1G64820/AT1G66780/AT1G67070/AT1G69920/AT1G69930/AT1G71140/AT1G73700/AT1G74590/AT1G75270/AT1G78340/AT1G78380/AT1G80460/AT2G02390/AT2G02930/AT2G03800/AT2G04040/AT2G04070/AT2G04100/AT2G29420/AT2G29460/AT2G29470/AT2G29490/AT2G31350/AT2G36800/AT2G44990/AT3G09270/AT3G21690/AT3G23550/AT3G23560/AT3G26590/AT3G44300/AT3G44310/AT3G49570/AT3G49580/AT3G53480/AT3G58810/AT4G01070/AT4G02520/AT4G21903/AT4G23030/AT4G25640/AT4G32810/AT5G05600/AT5G22300/AT5G38030/AT5G42250/AT5G44070/AT5G49570/AT5G52450/AT5G54230/AT5G62480/AT5G64120/AT5G65380",73
"GO:0007033","vacuole organization","45/4115","97/21192",0.463917525773196,2.38914707319212,6.73130372344215,1.52590001224549e-09,5.42096056981949e-08,4.33958636908227e-08,"AT1G03060/AT1G04300/AT1G15130/AT1G34260/AT1G54210/AT1G60490/AT2G26890/AT2G27600/AT2G31260/AT2G32460/AT2G38020/AT2G40810/AT3G06420/AT3G11440/AT3G14270/AT3G15580/AT3G18770/AT3G18820/AT3G19190/AT3G50590/AT3G54300/AT3G56440/AT3G60640/AT3G61960/AT3G62770/AT4G04620/AT4G15410/AT4G16144/AT4G17790/AT4G19640/AT4G21980/AT4G26930/AT4G30510/AT4G33240/AT4G38360/AT5G04920/AT5G06100/AT5G17290/AT5G39510/AT5G43560/AT5G43930/AT5G45900/AT5G55060/AT5G58510/AT5G66930",45
"GO:0042430","indole-containing compound metabolic process","41/4115","85/21192",0.482352941176471,2.4840883425059,6.72993419622779,1.89209355483933e-09,6.60601629060282e-08,5.28824695907906e-08,"AT1G05680/AT1G18570/AT1G21120/AT1G25220/AT1G44542/AT1G59870/AT1G80360/AT2G04400/AT2G24180/AT2G29460/AT2G30770/AT2G38470/AT2G40000/AT2G43000/AT2G43790/AT2G44490/AT3G26830/AT3G28930/AT3G44300/AT3G44310/AT3G45640/AT3G52430/AT3G54640/AT3G56400/AT4G08850/AT4G23850/AT4G27070/AT4G27260/AT4G30530/AT4G34180/AT4G37400/AT4G39950/AT5G05730/AT5G27520/AT5G28237/AT5G38530/AT5G44070/AT5G44585/AT5G54160/AT5G54810/AT5G57220",41
"GO:0071446","cellular response to salicylic acid stimulus","37/4115","73/21192",0.506849315068493,2.61024317981325,6.76505107269046,2.02374883851648e-09,6.94591762372183e-08,5.56034471242709e-08,"AT1G08720/AT1G15380/AT1G22070/AT1G28480/AT1G64280/AT1G75270/AT2G04450/AT2G04880/AT2G13810/AT2G20370/AT2G32800/AT2G39260/AT2G40750/AT3G01420/AT3G05710/AT3G11340/AT3G11820/AT3G48080/AT3G48090/AT3G50930/AT3G52400/AT3G52430/AT3G56400/AT4G01370/AT4G02195/AT4G03550/AT4G16890/AT4G19660/AT4G20380/AT5G01900/AT5G03350/AT5G05190/AT5G06960/AT5G13170/AT5G22570/AT5G36970/AT5G65600",37
"GO:0015031","protein transport","133/4115","425/21192",0.312941176470588,1.61162804660139,6.25244430621119,2.6314957760274e-09,8.88129824409248e-08,7.10965525453018e-08,"AT1G02430/AT1G02440/AT1G03550/AT1G05520/AT1G09070/AT1G10390/AT1G12360/AT1G14010/AT1G15130/AT1G16230/AT1G16540/AT1G17530/AT1G18200/AT1G21380/AT1G21900/AT1G23490/AT1G24460/AT1G26690/AT1G29260/AT1G29310/AT1G30900/AT1G32270/AT1G32880/AT1G43890/AT1G48090/AT1G48550/AT1G50400/AT1G50730/AT1G52360/AT1G54030/AT1G59660/AT1G60970/AT1G61250/AT1G72750/AT1G75850/AT1G76970/AT1G77140/AT2G03040/AT2G03290/AT2G03450/AT2G06530/AT2G14720/AT2G16950/AT2G17790/AT2G17980/AT2G21390/AT2G26140/AT2G26890/AT2G32900/AT2G34250/AT2G34940/AT2G36680/AT2G38020/AT2G38410/AT2G42700/AT3G03490/AT3G05710/AT3G07090/AT3G07100/AT3G07680/AT3G09560/AT3G09840/AT3G11820/AT3G15920/AT3G15980/AT3G18820/AT3G20920/AT3G22845/AT3G22950/AT3G27530/AT3G29100/AT3G47700/AT3G47810/AT3G52400/AT3G52850/AT3G53120/AT3G53230/AT3G53720/AT3G54300/AT3G54840/AT3G55540/AT3G56190/AT3G59020/AT3G60540/AT3G60860/AT3G61450/AT3G61480/AT3G62290/AT4G01810/AT4G02195/AT4G03320/AT4G03330/AT4G12120/AT4G12760/AT4G16144/AT4G18800/AT4G19640/AT4G20110/AT4G21160/AT4G21560/AT4G23700/AT4G24190/AT4G24690/AT4G29380/AT4G31490/AT4G32250/AT4G39890/AT5G01760/AT5G03340/AT5G04920/AT5G05680/AT5G05760/AT5G07350/AT5G09420/AT5G11710/AT5G14670/AT5G16830/AT5G16880/AT5G17020/AT5G17060/AT5G22950/AT5G24740/AT5G28350/AT5G39510/AT5G42080/AT5G45130/AT5G50440/AT5G52210/AT5G53530/AT5G60460/AT5G62600/AT5G63640/AT5G64990",133
"GO:0045089","positive regulation of innate immune response","36/4115","71/21192",0.507042253521127,2.61123680112265,6.67553635046669,3.28950427120356e-09,1.09200756544053e-07,8.7417369761061e-08,"AT1G17615/AT1G53570/AT1G59870/AT1G61380/AT1G64300/AT1G72860/AT1G72890/AT2G25110/AT2G32680/AT2G39660/AT2G43790/AT3G09830/AT3G21630/AT3G22600/AT3G49120/AT3G56400/AT3G62600/AT4G03550/AT4G12720/AT4G16890/AT4G25230/AT4G34390/AT5G03320/AT5G13160/AT5G13320/AT5G20480/AT5G24090/AT5G39610/AT5G40440/AT5G40990/AT5G45050/AT5G45250/AT5G47220/AT5G51450/AT5G65600/AT5G66850",36
"GO:0098657","import into cell","53/4115","126/21192",0.420634920634921,2.16624428629289,6.4452329398058,4.35506342873906e-09,1.422419910193e-07,1.13867532771785e-07,"AT1G03050/AT1G04440/AT1G10290/AT1G14660/AT1G15520/AT1G18910/AT1G30270/AT1G54370/AT1G59610/AT1G60490/AT1G79610/AT2G01600/AT2G01900/AT2G01920/AT2G01980/AT2G04620/AT2G20760/AT2G26510/AT2G26650/AT2G26890/AT2G34960/AT2G39210/AT2G43160/AT2G47000/AT3G01760/AT3G01780/AT3G08530/AT3G11130/AT3G13670/AT3G51890/AT3G56200/AT3G59290/AT3G61760/AT4G02650/AT4G12770/AT4G12780/AT4G13420/AT4G15230/AT4G16144/AT4G17615/AT4G21120/AT4G25940/AT4G28540/AT4G32285/AT5G05190/AT5G11710/AT5G22770/AT5G22780/AT5G25250/AT5G27150/AT5G35200/AT5G42080/AT5G46630",53
"GO:0009414","response to water deprivation","141/4115","461/21192",0.3058568329718,1.57514410798017,6.12874946348643,4.69267865850699e-09,1.50836099737725e-07,1.20747287119478e-07,"AT1G01480/AT1G02930/AT1G04580/AT1G05180/AT1G05680/AT1G06770/AT1G07000/AT1G08720/AT1G08920/AT1G08930/AT1G15380/AT1G15520/AT1G18390/AT1G19020/AT1G19490/AT1G22190/AT1G22890/AT1G27730/AT1G28520/AT1G30100/AT1G30270/AT1G32230/AT1G32560/AT1G33560/AT1G45249/AT1G47128/AT1G52890/AT1G54100/AT1G55610/AT1G56600/AT1G59870/AT1G62810/AT1G65484/AT1G65486/AT1G65500/AT1G67360/AT1G68820/AT1G69270/AT1G69310/AT1G78380/AT2G14610/AT2G18960/AT2G20880/AT2G21620/AT2G25625/AT2G26650/AT2G26740/AT2G30580/AT2G31870/AT2G33380/AT2G33590/AT2G33700/AT2G35300/AT2G35930/AT2G37760/AT2G37770/AT2G38340/AT2G38470/AT2G38530/AT2G39550/AT2G40750/AT2G41070/AT2G43350/AT2G46140/AT2G46400/AT2G46680/AT2G47180/AT2G47190/AT2G47800/AT3G01650/AT3G02480/AT3G02840/AT3G03740/AT3G05500/AT3G05700/AT3G09940/AT3G10500/AT3G11130/AT3G12630/AT3G13380/AT3G15500/AT3G17000/AT3G17410/AT3G19290/AT3G19580/AT3G20250/AT3G20660/AT3G23250/AT3G23920/AT3G24500/AT3G26090/AT3G26830/AT3G46620/AT3G46930/AT3G49210/AT3G51920/AT3G52450/AT3G56200/AT3G56400/AT3G57540/AT3G61890/AT3G62770/AT3G63060/AT4G02280/AT4G02380/AT4G05590/AT4G06634/AT4G11890/AT4G17615/AT4G23450/AT4G24190/AT4G26070/AT4G27410/AT4G31390/AT4G34890/AT4G39950/AT5G01820/AT5G06760/AT5G12290/AT5G12420/AT5G13030/AT5G13330/AT5G14420/AT5G19000/AT5G20830/AT5G24090/AT5G26340/AT5G26920/AT5G27930/AT5G38710/AT5G40010/AT5G40280/AT5G42380/AT5G47120/AT5G47670/AT5G50430/AT5G52300/AT5G56030/AT5G59220/AT5G60410/AT5G65020",141
